product_name,category,quantity,price,region
Shirt,Fashion,3,169,West
Headphones,Electronics,5,1875,West
Headphones,Fashion,2,1247,East
Tablet,Electronics,5,543,East
Laptop,Fashion,3,435,North
Watch,Fashion,5,1730,East
Phone,Fashion,5,961,West
Jeans,Electronics,3,1956,North
Tablet,Fashion,5,929,South
Shirt,Electronics,2,156,West
Phone,Electronics,1,726,North
Shoes,Fashion,5,328,West
Speaker,Fashion,3,1787,West
Jeans,Fashion,5,171,South
Speaker,Electronics,5,1190,East
Laptop,Fashion,3,1291,North
Phone,Electronics,1,967,West
Tablet,Fashion,5,1713,East
Shirt,Electronics,1,903,North
Tablet,Electronics,5,1490,South
Speaker,Electronics,3,499,North
Headphones,Fashion,5,873,South
Watch,Electronics,5,616,South
Shoes,Electronics,4,1196,West
Headphones,Fashion,5,1940,East
Shoes,Fashion,3,1576,West
Camera,Fashion,4,843,South
Speaker,Fashion,2,1583,North
Speaker,Fashion,2,1226,East
Jeans,Fashion,1,1044,East
Speaker,Fashion,4,464,South
Shirt,Electronics,1,500,West
Shoes,Fashion,2,1122,North
Jeans,Electronics,1,1959,East
Phone,Electronics,4,1007,South
Tablet,Fashion,1,1815,West
Phone,Electronics,4,1575,West
Phone,Fashion,5,1944,East
Laptop,Fashion,1,897,South
Shirt,Electronics,4,1679,West
Shoes,Electronics,5,973,West
Shoes,Fashion,2,440,North
Speaker,Electronics,5,311,South
Shirt,Electronics,3,1167,South
Jeans,Fashion,2,1809,South
Laptop,Fashion,4,1042,North
Speaker,Electronics,5,508,North
Speaker,Fashion,1,1123,South
Tablet,Electronics,2,1599,South
Shirt,Fashion,5,782,North
Shirt,Fashion,4,1957,West
Shirt,Electronics,5,150,South
Speaker,Fashion,5,195,West
Speaker,Fashion,3,1353,North
Phone,Electronics,2,1238,South
Laptop,Fashion,5,742,East
Shoes,Fashion,3,1005,West
Jeans,Electronics,4,273,South
Phone,Electronics,5,1675,East
Watch,Electronics,1,682,West
Jeans,Electronics,2,417,South
Watch,Electronics,4,1591,East
Speaker,Fashion,4,1540,West
Phone,Fashion,2,1302,North
Tablet,Fashion,2,1976,East
Laptop,Fashion,4,1081,West
Camera,Fashion,2,1076,South
Shoes,Fashion,5,1030,East
Camera,Electronics,5,436,North
Headphones,Fashion,3,314,South
Headphones,Fashion,3,850,South
Headphones,Fashion,2,1969,East
Tablet,Electronics,1,1682,East
Speaker,Fashion,5,1553,West
Watch,Fashion,5,1291,South
Jeans,Fashion,3,1463,West
Tablet,Electronics,5,787,East
Shirt,Fashion,1,1672,North
Phone,Electronics,4,579,East
Jeans,Fashion,1,954,East
Watch,Fashion,3,1083,North
Speaker,Electronics,4,1792,North
Shoes,Electronics,3,195,North
Camera,Electronics,1,612,South
Camera,Electronics,2,995,North
Tablet,Electronics,2,861,West
Laptop,Electronics,4,1986,West
Jeans,Fashion,1,1989,East
Laptop,Electronics,3,583,North
Speaker,Fashion,3,1994,South
Headphones,Fashion,2,511,South
Laptop,Fashion,1,544,North
Laptop,Electronics,2,563,East
Camera,Electronics,5,571,North
Shoes,Electronics,5,1348,South
Laptop,Electronics,1,1598,North
Tablet,Fashion,3,1711,East
Shoes,Fashion,3,512,West
Tablet,Fashion,5,1336,East
Phone,Electronics,2,1000,East
Jeans,Fashion,1,1085,South
Speaker,Electronics,4,297,East
Camera,Fashion,5,1230,South
Speaker,Electronics,4,701,West
Phone,Electronics,4,1494,North
Shoes,Electronics,5,245,North
Shirt,Fashion,5,237,South
Tablet,Fashion,2,1466,South
Tablet,Electronics,1,534,North
Camera,Electronics,3,307,East
Shirt,Fashion,3,638,North
Shirt,Electronics,4,1175,South
Shoes,Electronics,4,1486,East
Laptop,Electronics,4,1292,North
Phone,Electronics,2,467,West
Camera,Electronics,3,1082,West
Speaker,Electronics,3,1759,South
Laptop,Electronics,1,303,North
Camera,Fashion,4,1020,West
Shirt,Electronics,4,1812,South
Shoes,Electronics,5,1946,North
Tablet,Electronics,4,1205,East
Camera,Electronics,5,1533,East
Phone,Electronics,2,1396,South
Camera,Electronics,3,952,South
Jeans,Fashion,1,1888,West
Shoes,Fashion,3,1998,East
Watch,Electronics,4,238,South
Laptop,Electronics,1,1211,East
Headphones,Fashion,1,711,East
Watch,Electronics,4,582,South
Headphones,Fashion,2,925,East
Watch,Fashion,3,921,East
Tablet,Electronics,1,172,South
Speaker,Fashion,4,1564,West
Phone,Electronics,2,1947,West
Tablet,Fashion,5,1486,West
Phone,Fashion,5,1452,South
Jeans,Electronics,1,579,North
Speaker,Fashion,1,694,North
Speaker,Electronics,5,713,North
Camera,Electronics,4,1145,North
Headphones,Fashion,1,1208,North
Watch,Fashion,4,898,North
Speaker,Electronics,5,1394,West
Watch,Electronics,4,1146,East
Speaker,Fashion,2,1207,West
Laptop,Electronics,3,811,North
Phone,Fashion,1,362,North
Watch,Fashion,2,566,South
Headphones,Fashion,2,1730,South
Camera,Fashion,5,1212,West
Headphones,Electronics,4,866,East
Camera,Fashion,4,1974,West
Watch,Electronics,5,1715,West
Camera,Fashion,3,949,West
Shirt,Fashion,1,1142,West
Jeans,Fashion,3,837,South
Speaker,Fashion,2,1285,West
Camera,Electronics,5,803,East
Tablet,Fashion,5,552,East
Shoes,Electronics,5,876,East
Speaker,Electronics,4,1425,South
Laptop,Fashion,3,1988,North
Tablet,Electronics,1,1848,North
Tablet,Electronics,3,452,East
Tablet,Electronics,5,1075,West
Jeans,Fashion,5,1689,West
Phone,Fashion,4,1050,North
Watch,Fashion,1,1439,East
Speaker,Fashion,1,1139,North
Laptop,Electronics,3,1387,South
Headphones,Electronics,1,1442,East
Headphones,Fashion,4,1667,South
Jeans,Fashion,4,554,North
Camera,Electronics,3,823,North
Jeans,Fashion,2,1990,North
Watch,Electronics,5,1392,North
Laptop,Fashion,4,1738,North
Jeans,Fashion,1,1067,North
Speaker,Electronics,2,1290,South
Shirt,Electronics,5,1835,South
Speaker,Fashion,2,276,North
Shoes,Electronics,3,224,East
Shirt,Fashion,4,627,East
Headphones,Electronics,3,1364,West
Camera,Fashion,4,751,West
Speaker,Electronics,1,1545,North
Tablet,Electronics,5,1559,South
Jeans,Fashion,2,456,West
Laptop,Fashion,1,163,North
Laptop,Electronics,5,837,South
Speaker,Fashion,2,1015,North
Headphones,Fashion,1,1281,North
Speaker,Electronics,4,245,East
Tablet,Electronics,3,1610,North
Headphones,Electronics,1,1049,East
Tablet,Electronics,5,1033,West
Speaker,Electronics,3,431,East
Camera,Electronics,1,331,East
Tablet,Electronics,1,531,East
Tablet,Fashion,1,1498,South
Jeans,Electronics,1,977,North
Shoes,Fashion,1,1335,West
Phone,Fashion,4,783,West
Watch,Fashion,4,1072,West
Tablet,Electronics,4,676,North
Camera,Electronics,1,1225,South
Shirt,Fashion,4,738,East
Headphones,Electronics,4,423,North
Headphones,Fashion,1,625,North
Headphones,Electronics,3,997,East
Tablet,Electronics,2,1553,North
Speaker,Fashion,2,1249,North
Laptop,Fashion,1,1186,South
Tablet,Electronics,2,989,East
Shoes,Electronics,4,1621,South
Tablet,Electronics,5,1640,South
Headphones,Fashion,2,467,South
Speaker,Electronics,5,473,North
Phone,Electronics,1,1415,North
Tablet,Fashion,3,529,North
Laptop,Fashion,5,1765,West
Phone,Electronics,1,1077,West
Tablet,Electronics,2,1880,North
Speaker,Electronics,5,1391,West
Phone,Fashion,3,1787,East
Jeans,Fashion,1,1967,East
Laptop,Electronics,1,1311,East
Phone,Fashion,1,1432,East
Headphones,Electronics,3,148,East
Phone,Fashion,4,369,East
Shoes,Electronics,2,380,South
Jeans,Fashion,2,760,South
Headphones,Electronics,1,1087,West
Headphones,Fashion,4,1082,North
Tablet,Fashion,3,1585,North
Headphones,Electronics,1,1145,West
Laptop,Electronics,1,988,South
Tablet,Electronics,4,1377,South
Watch,Fashion,3,1544,North
Shoes,Electronics,2,1610,South
Tablet,Electronics,3,1159,North
Shirt,Fashion,4,1072,South
Tablet,Fashion,5,1197,North
Speaker,Electronics,1,1481,North
Jeans,Fashion,5,979,West
Jeans,Fashion,1,1963,West
Jeans,Fashion,2,142,South
Watch,Fashion,2,1681,West
Camera,Electronics,1,415,West
Camera,Electronics,4,453,South
Shoes,Electronics,1,776,West
Camera,Electronics,2,419,East
Shirt,Fashion,4,246,North
Shoes,Electronics,2,633,North
Phone,Fashion,4,1583,East
Laptop,Electronics,1,962,South
Phone,Fashion,5,555,North
Jeans,Electronics,3,274,South
Shirt,Electronics,4,1246,West
Headphones,Fashion,1,1853,East
Shoes,Fashion,3,1153,North
Phone,Fashion,5,1257,West
Phone,Fashion,1,722,East
Speaker,Electronics,5,204,South
Jeans,Electronics,5,740,West
Laptop,Electronics,5,1282,West
Jeans,Fashion,2,1017,East
Shoes,Fashion,3,1759,South
Speaker,Fashion,4,1119,West
Speaker,Electronics,5,237,South
Shirt,Electronics,5,910,East
Shoes,Electronics,1,800,South
Phone,Electronics,1,1537,West
Headphones,Electronics,5,1490,South
Tablet,Electronics,3,1893,South
Phone,Electronics,4,609,West
Jeans,Fashion,2,614,South
Phone,Electronics,2,1735,South
Headphones,Electronics,5,675,South
Laptop,Electronics,3,1691,East
Shoes,Fashion,1,1904,North
Shoes,Fashion,3,1574,East
Headphones,Fashion,2,1117,West
Watch,Electronics,3,514,East
Watch,Electronics,3,978,East
Shirt,Fashion,2,1607,South
Speaker,Electronics,5,1388,South
Shirt,Electronics,2,1622,North
Speaker,Fashion,4,224,East
Phone,Fashion,4,1598,West
Phone,Electronics,1,1067,North
Phone,Electronics,1,568,South
Shirt,Fashion,3,277,West
Speaker,Electronics,2,938,East
Watch,Electronics,1,1939,West
Laptop,Electronics,5,1686,North
Shirt,Fashion,5,1030,South
Jeans,Fashion,2,657,North
Camera,Fashion,1,1514,East
Watch,Electronics,4,805,West
Laptop,Electronics,4,440,South
Watch,Electronics,1,872,North
Phone,Electronics,1,1012,South
Shirt,Fashion,5,1831,South
Speaker,Fashion,1,1697,North
Jeans,Fashion,3,1178,West
Headphones,Fashion,5,1679,South
Laptop,Fashion,2,1915,North
Phone,Fashion,2,1752,South
Phone,Fashion,5,1641,East
Shirt,Fashion,1,1685,North
Shirt,Fashion,2,1908,South
Watch,Electronics,5,1785,East
Camera,Fashion,5,402,South
Laptop,Electronics,3,1190,West
Camera,Electronics,1,391,South
Laptop,Fashion,3,910,East
Camera,Fashion,5,342,East
Jeans,Fashion,5,1063,East
Speaker,Fashion,4,841,North
Phone,Electronics,1,1317,West
Jeans,Fashion,4,1326,East
Shoes,Electronics,5,1359,West
Phone,Fashion,4,553,South
Headphones,Fashion,4,1743,West
Headphones,Electronics,3,1967,North
Shirt,Electronics,3,1886,West
Phone,Fashion,2,419,South
Watch,Fashion,4,774,East
Shoes,Fashion,1,1978,South
Speaker,Electronics,3,1480,North
Watch,Fashion,2,807,West
Headphones,Fashion,3,1919,North
Tablet,Fashion,5,452,West
Speaker,Electronics,5,1940,East
Tablet,Electronics,4,242,West
Phone,Electronics,4,917,North
Tablet,Electronics,3,229,North
Tablet,Electronics,3,488,North
Camera,Electronics,1,122,East
Shirt,Electronics,5,1875,East
Watch,Electronics,1,1370,North
Speaker,Fashion,2,596,West
Laptop,Electronics,3,1876,South
Headphones,Electronics,1,666,West
Camera,Electronics,3,816,West
Phone,Electronics,5,374,East
Tablet,Electronics,5,295,West
Shoes,Electronics,5,493,West
Shoes,Electronics,4,1203,North
Shirt,Electronics,2,1080,East
Shoes,Fashion,5,496,West
Shoes,Fashion,5,729,West
Watch,Electronics,2,1736,West
Watch,Electronics,4,996,East
Laptop,Electronics,3,1369,East
Headphones,Electronics,2,1349,North
Headphones,Electronics,4,1252,East
Headphones,Fashion,4,1169,West
Shirt,Fashion,4,1020,West
Shirt,Fashion,4,466,North
Camera,Fashion,5,1374,West
Watch,Electronics,1,430,South
Headphones,Fashion,1,392,West
Jeans,Fashion,1,796,South
Headphones,Fashion,5,549,North
Jeans,Electronics,4,1659,North
Shirt,Electronics,3,468,West
Headphones,Electronics,1,585,South
Headphones,Fashion,5,778,North
Phone,Fashion,3,1968,East
Tablet,Electronics,4,1497,West
Laptop,Electronics,1,1878,North
Phone,Electronics,1,269,North
Watch,Fashion,5,1792,North
Shoes,Electronics,4,805,West
Shirt,Fashion,5,1651,North
Jeans,Electronics,3,990,North
Speaker,Electronics,1,971,East
Jeans,Fashion,2,1239,South
Headphones,Fashion,3,879,East
Laptop,Electronics,5,1109,South
Tablet,Electronics,4,1570,East
Watch,Electronics,4,1900,East
Phone,Electronics,4,1804,East
Laptop,Electronics,2,340,North
Tablet,Fashion,1,1091,West
Speaker,Electronics,4,727,West
Laptop,Electronics,1,1796,East
Laptop,Fashion,4,1531,West
Headphones,Fashion,1,398,East
Shirt,Fashion,2,1546,South
Jeans,Electronics,5,1731,North
Speaker,Electronics,4,1217,South
Phone,Fashion,5,1454,North
Speaker,Fashion,4,185,West
Jeans,Fashion,2,351,East
Shirt,Electronics,5,1895,East
Tablet,Fashion,2,1146,North
Phone,Fashion,1,395,South
Camera,Electronics,2,1376,East
Shoes,Electronics,2,1848,South
Tablet,Electronics,3,1165,South
Shirt,Electronics,3,641,East
Laptop,Electronics,1,1003,East
Tablet,Fashion,2,145,East
Tablet,Electronics,4,119,South
Jeans,Electronics,5,1512,North
Watch,Fashion,1,270,East
Tablet,Fashion,3,183,North
Speaker,Fashion,5,659,South
Headphones,Electronics,5,1511,West
Shoes,Fashion,1,1941,West
Tablet,Electronics,3,1479,West
Watch,Electronics,4,393,East
Watch,Fashion,2,843,East
Watch,Electronics,2,1537,South
Jeans,Electronics,3,1110,West
Shoes,Fashion,3,439,North
Phone,Fashion,2,1212,East
Shirt,Fashion,5,1755,East
Jeans,Fashion,5,1061,South
Watch,Fashion,5,560,South
Laptop,Electronics,2,190,North
Tablet,Electronics,2,1067,West
Headphones,Electronics,5,1415,West
Watch,Electronics,2,656,East
Phone,Electronics,5,539,South
Phone,Electronics,5,1172,East
Shirt,Electronics,4,1440,South
Shirt,Fashion,1,297,South
Tablet,Electronics,1,1173,North
Shoes,Fashion,3,1973,South
Phone,Electronics,2,1584,South
Watch,Fashion,4,1011,West
Headphones,Fashion,2,1568,West
Camera,Fashion,2,931,East
Watch,Fashion,4,1272,North
Speaker,Electronics,3,1723,South
Headphones,Electronics,1,1749,West
Laptop,Electronics,4,1775,South
Tablet,Fashion,5,1714,South
Shoes,Electronics,4,1150,West
Jeans,Fashion,5,1657,West
Jeans,Fashion,1,583,West
Shoes,Electronics,2,1103,West
Phone,Electronics,1,1481,East
Tablet,Fashion,5,801,East
Jeans,Electronics,3,1941,West
Jeans,Fashion,5,422,South
Shirt,Electronics,2,1570,West
Laptop,Electronics,4,1657,East
Tablet,Fashion,5,519,East
Tablet,Electronics,5,1518,West
Phone,Fashion,5,1375,South
Speaker,Electronics,4,1934,West
Shirt,Fashion,3,846,West
Shirt,Fashion,2,1653,West
Jeans,Fashion,3,888,North
Watch,Fashion,4,476,North
Tablet,Fashion,3,963,East
Headphones,Fashion,4,1230,West
Headphones,Electronics,2,628,South
Headphones,Electronics,1,1607,East
Shirt,Electronics,2,1525,East
Headphones,Electronics,2,404,South
Phone,Electronics,5,1146,South
Shoes,Fashion,5,1279,South
Headphones,Electronics,2,1201,North
Shirt,Fashion,4,1122,East
Tablet,Fashion,1,535,North
Jeans,Electronics,2,198,East
Speaker,Electronics,3,1858,North
Phone,Electronics,3,1979,East
Speaker,Fashion,3,1178,North
Tablet,Fashion,4,601,South
Tablet,Electronics,2,807,West
Phone,Electronics,1,726,South
Laptop,Electronics,2,180,South
Shoes,Fashion,1,736,East
Phone,Electronics,2,1429,North
Jeans,Fashion,2,1788,East
Headphones,Electronics,3,1677,East
Watch,Electronics,4,395,West
Speaker,Fashion,1,743,East
Jeans,Electronics,1,475,South
Laptop,Electronics,2,1918,North
Shirt,Electronics,3,1170,North
Tablet,Electronics,4,1345,East
Phone,Electronics,2,480,West
Shirt,Fashion,3,1497,East
Shoes,Fashion,3,840,North
Jeans,Electronics,5,1359,South
Shirt,Fashion,5,737,West
Speaker,Fashion,5,428,North
Camera,Fashion,3,1495,West
Shoes,Fashion,5,1000,North
Laptop,Fashion,3,218,South
Shoes,Fashion,1,1215,East
Watch,Fashion,3,1336,East
Tablet,Electronics,5,1985,South
Speaker,Fashion,3,101,North
Camera,Fashion,3,639,West
Laptop,Electronics,5,685,East
Camera,Fashion,3,333,West
Shoes,Electronics,4,1296,North
Jeans,Electronics,2,1970,East
Laptop,Electronics,3,1531,North
Headphones,Electronics,2,1679,East
Jeans,Fashion,3,789,West
Watch,Fashion,5,1221,North
Phone,Fashion,1,506,East
Jeans,Electronics,3,1412,South
Jeans,Fashion,1,1725,South
Shoes,Fashion,2,124,North
Watch,Fashion,5,838,East
Watch,Fashion,2,725,South
Shirt,Fashion,5,276,North
Speaker,Electronics,2,1843,North
Speaker,Fashion,4,884,South
Shirt,Electronics,1,1696,South
Headphones,Fashion,3,1165,West
Shoes,Electronics,3,321,East
Laptop,Electronics,2,528,North
Headphones,Electronics,2,550,North
Headphones,Fashion,1,1718,West
Shoes,Fashion,5,874,West
Watch,Fashion,5,1048,North
Camera,Fashion,1,1752,South
Watch,Electronics,1,1489,East
Watch,Electronics,3,1685,West
Laptop,Electronics,3,1794,West
Speaker,Electronics,3,477,South
Phone,Fashion,3,1428,North
Laptop,Fashion,5,171,West
Jeans,Electronics,5,863,South
Laptop,Electronics,4,587,West
Watch,Fashion,4,940,East
Headphones,Fashion,1,1962,East
Tablet,Fashion,3,122,East
Camera,Electronics,3,1607,West
Watch,Electronics,1,1496,North
Tablet,Fashion,2,1532,West
Jeans,Electronics,1,414,North
Shirt,Fashion,4,1354,South
Jeans,Electronics,1,1342,North
Phone,Electronics,5,1484,South
Watch,Fashion,5,1434,East
Shoes,Electronics,2,1007,South
Tablet,Electronics,1,1745,East
Phone,Electronics,2,313,East
Camera,Electronics,5,1687,East
Laptop,Electronics,4,1363,West
Phone,Electronics,5,470,West
Laptop,Fashion,4,1091,West
Shirt,Fashion,5,522,South
Tablet,Electronics,4,1734,North
Laptop,Electronics,4,613,West
Shirt,Fashion,1,196,North
Shirt,Fashion,5,422,East
Phone,Electronics,2,1196,North
Camera,Fashion,2,197,West
Watch,Fashion,1,1656,East
Tablet,Fashion,5,477,South
Phone,Fashion,3,482,East
Shoes,Electronics,3,812,West
Shirt,Electronics,4,1675,South
Laptop,Fashion,5,1599,South
Speaker,Electronics,1,567,South
Shirt,Electronics,5,723,North
Laptop,Fashion,5,1633,East
Jeans,Fashion,4,1377,East
Camera,Electronics,3,514,North
Shirt,Electronics,4,660,South
Shirt,Electronics,3,1957,East
Speaker,Electronics,4,1135,South
Laptop,Electronics,1,1750,West
Phone,Fashion,3,1825,North
Phone,Fashion,2,274,South
Laptop,Electronics,1,810,South
Headphones,Fashion,1,612,West
Jeans,Fashion,4,1976,North
Watch,Fashion,2,1231,South
Headphones,Electronics,3,700,North
Shoes,Fashion,2,565,West
Watch,Fashion,2,1402,East
Headphones,Electronics,2,1091,East
Camera,Fashion,2,1483,South
Watch,Electronics,1,905,West
Shirt,Fashion,3,1957,West
Headphones,Electronics,2,1619,East
Speaker,Electronics,5,426,East
Camera,Fashion,4,1649,North
Speaker,Fashion,1,1259,West
Phone,Fashion,4,726,West
Watch,Electronics,1,314,South
Watch,Electronics,4,200,West
Laptop,Electronics,3,271,East
Shoes,Fashion,5,1129,North
Headphones,Fashion,1,600,North
Camera,Electronics,5,1256,North
Watch,Electronics,3,1733,East
Jeans,Fashion,3,1495,East
Camera,Fashion,2,819,South
Tablet,Electronics,4,226,East
Speaker,Fashion,3,837,West
Watch,Electronics,3,1675,West
Camera,Fashion,3,913,East
Jeans,Fashion,2,1584,North
Jeans,Fashion,1,1679,North
Jeans,Electronics,1,895,South
Tablet,Electronics,5,405,North
Shirt,Fashion,3,1621,North
Shoes,Electronics,3,1455,West
Jeans,Electronics,3,1050,North
Shirt,Fashion,5,517,East
Shirt,Electronics,4,883,West
Laptop,Fashion,2,1393,East
Tablet,Fashion,1,1783,West
Camera,Fashion,1,889,South
Speaker,Fashion,1,1799,South
Phone,Electronics,2,1734,South
Laptop,Electronics,5,848,West
Tablet,Fashion,3,639,West
Camera,Fashion,3,631,North
Shirt,Electronics,4,1030,East
Shirt,Fashion,3,625,West
Shirt,Electronics,1,881,West
Camera,Fashion,5,1939,East
Camera,Fashion,3,1459,East
Jeans,Electronics,5,1979,North
Watch,Electronics,3,978,West
Laptop,Fashion,5,1475,South
Laptop,Fashion,1,1960,North
Speaker,Electronics,2,340,East
Jeans,Electronics,5,666,West
Camera,Fashion,5,1715,North
Watch,Electronics,2,200,North
Shirt,Fashion,3,1984,West
Shirt,Fashion,3,1268,North
Watch,Fashion,4,1383,North
Headphones,Fashion,4,1895,South
Speaker,Electronics,2,1107,North
Camera,Fashion,3,919,West
Shirt,Electronics,4,1734,East
Tablet,Fashion,4,1385,East
Phone,Electronics,2,267,North
Jeans,Fashion,3,1130,East
Headphones,Electronics,5,902,South
Phone,Fashion,4,895,South
Shirt,Electronics,5,1961,South
Speaker,Electronics,3,1633,North
Laptop,Electronics,1,965,South
Camera,Fashion,2,1228,North
Shoes,Electronics,4,527,East
Jeans,Electronics,5,1483,West
Tablet,Fashion,3,885,North
Speaker,Fashion,5,1040,South
Tablet,Electronics,3,1643,North
Laptop,Fashion,4,1294,South
Shirt,Electronics,2,1414,South
Headphones,Fashion,4,1036,West
Speaker,Fashion,5,1771,South
Speaker,Fashion,4,1347,East
Phone,Fashion,5,121,South
Tablet,Fashion,5,956,North
Shirt,Electronics,2,1223,East
Tablet,Electronics,4,1906,North
Phone,Fashion,1,442,East
Laptop,Fashion,2,1887,West
Shoes,Fashion,5,1138,West
Watch,Fashion,5,497,South
Shirt,Fashion,3,837,East
Tablet,Electronics,2,1254,West
Watch,Fashion,4,872,South
Shoes,Electronics,1,712,North
Shoes,Fashion,1,1078,East
Shoes,Electronics,2,337,North
Laptop,Electronics,1,246,West
Phone,Fashion,4,1487,West
Shirt,Electronics,1,921,East
Shoes,Electronics,5,157,East
Shirt,Electronics,4,1603,West
Phone,Electronics,1,881,West
